ajoneuvoluokka;ensirekisterointipvm;ajoneuvoryhma;ajoneuvonkaytto;variantti;versio;kayttoonottopvm;vari;ovienLukumaara;korityyppi;ohjaamotyyppi;istumapaikkojenLkm;omamassa;teknSuurSallKokmassa;tieliikSuurSallKokmassa;ajonKokPituus;ajonLeveys;ajonKorkeus;kayttovoima;iskutilavuus;suurinNettoteho;sylintereidenLkm;ahdin;sahkohybridi;merkkiSelvakielinen;mallimerkinta;vaihteisto;vaihteidenLkm;kaupallinenNimi;voimanvalJaTehostamistapa;tyyppihyvaksyntanro;yksittaisKayttovoima;kunta;Co2;matkamittarilukema;alue;valmistenumero2;jarnro
M1;2014-09-24;;01;NSP13F(MH);NSP130L-CHFNKW(4G);20140924;0;4;AF;;5;1100;1470;;3885;1695;1510;01;1329;73;4;false;false;Toyota;TOYOTA YARIS Monikäyttöajoneuvo (AF) 4ov 1329cm3;1;6;TOYOTA YARIS;05;e11*2007/46*0152*06;01;202;123;57402;207;VNKKJ3D330;4425186
M1;2014-07-18;;01;D;D01;20140718;9;4;AF;;5;1396;1860;;4380;1806;1590;01;1197;85;4;true;false;Nissan;NISSAN QASHQAI Monikäyttöajoneuvo (AF) 4ov 1197cm3;1;6;NISSAN QASHQAI;05;e11*2007/46*0963*01;01;609;129;34602;286;SJNFEAJ11U;4427009
M1;2014-05-19;;05;FW11;5B;20100616;8;4;AA;;5;1700;2235;2235;4899;1860;1464;02;1995;135;4;true;false;BMW;520d Sedan (AA) 4ov 1995cm3 A;2;8;520d;05;e1*2007/46*0363*02;02;049;137;115903;022;WBAFW11020;4428550
M1;2014-06-18;;01;GAC4CPVAX0;FM6FM6AJ009N7MJON1ML00VR2;20140618;6;5;AC;;5;1247;1750;;4357;1799;1491;40;1395;90;4;true;false;Volkswagen, VW;GOLF Farmari (AC) 5ov 1395cm3;1;6;GOLF;05;e1*2007/46*0623*10;37;853;119;23777;203;WVWZZZAUZE;4430346
M1;2014-07-01;;01;GAC4CJZBX0;FM5FM5AF017N7MJON1VL00VR2;20140701;Y;5;AC;;5;1229;1720;;4357;1799;1491;01;1197;63;4;true;false;Volkswagen, VW;GOLF Farmari (AC) 5ov 1197cm3;1;5;GOLF;05;e1*2007/46*0623*10;01;091;113;42149;005;WVWZZZAUZE;4432332
M1;2015-10-30;;01;SACCRLBX0;FD6FD6D9002N7MMOML07VR2;20151030;0;5;AC;;5;1492;1990;;4434;1807;1613;02;1968;110;4;true;false;Volkswagen, VW;GOLF SPORTSVAN Farmari (AC) 5ov 1968cm3 A;2;6;GOLF SPORTSVAN;05;e1*2007/46*0627*07;02;853;125;;203;WVWZZZAUZE;4434123
M1;2014-06-18;;01;274HQ2;HZAAB501;20140618;8;5;AC;;5;1395;1920;;4431;1804;1494;01;1595;115;4;true;false;Mercedes-Benz;GLA 200 Farmari (AC) 5ov 1595cm3;1;6;GLA 200;05;e1*01/116*0470*07;01;425;139;82438;919;WDC1569431;4435874
M1;2014-06-26;;01;KZ11;KZ1106;20140626;1;4;AC;;5;1359;1835;;4559;1804;1523;01;1197;85;4;true;false;Renault;MEGANE Farmari (AC) 4ov 1197cm3;1;6;MEGANE;05;e2*01/116*0373*46;01;091;119;30570;003;VF1KZ11065;4437809
M1;2014-10-30;;01;D;D01;20141030;2;4;AF;;5;1396;1860;;4380;1806;1590;01;1197;85;4;true;false;Nissan;NISSAN QASHQAI Monikäyttöajoneuvo (AF) 4ov 1197cm3;1;6;NISSAN QASHQAI;05;e11*2007/46*0963*01;01;179;129;;405;SJNFEAJ11U;4439659
M1;2014-11-18;;01;DADAC12;BA1J1JDWA5;20141118;8;5;AC;;5;1471;2040;;4698;1814;1535;01;1364;88;4;true;false;Opel;ASTRA SPORTS TOURER Farmari (AC) 5ov 1364cm3;1;6;ASTRA SPORTS TOURER;05;e4*2007/46*0204*16;01;905;136;;652;W0LPD8EU0E;4441238
M1;2014-09-02;;01;526;61W0;20140902;0;4;AA;;5;1275;1815;;4585;1795;1450;01;1998;88;4;false;false;Mazda;MAZDA 3 Sedan (AA) 4ov 1998cm3;1;6;MAZDA 3;05;e11*01/116*0262*11;01;604;119;88104;339;JMZBM52661;4443024
M1;2014-08-07;;01;P4JA1D;5AMAAF;20140807;6;4;AB;;5;1055;1530;;4096;1722;1495;01;998;59;3;false;false;Ford;FIESTA Viistoperä (AB) 4ov 998cm3;1;5;FIESTA;05;e9*01/116*0069*16;01;285;99;33166;488;WF0DXXGAKD;4444865
M1;2014-07-07;;01;EADCC12;BA2N1JAPA7;20140707;1;5;AF;;7;1613;2320;;4656;1884;1685;01;1364;103;4;true;false;Opel;ZAFIRA TOURER Monikäyttöajoneuvo (AF) 5ov 1364cm3;1;6;ZAFIRA TOURER;05;e4*2007/46*0204*17;01;091;144;90424;009;W0LPE9EC9E;4446564
M1;2014-06-30;;01;5;4;20140630;2;5;AF;;5;1388;1830;;4565;1790;1465;01;1798;104;4;false;false;Honda;CIVIC TOURER Monikäyttöajoneuvo (AF) 5ov 1798cm3 A;2;5;CIVIC TOURER;05;e11*01/116*0256*12;01;049;155;76253;027;SHHFK2850E;4448250
M1;2014-07-15;;01;FW73;FW738D??;20140715;9;4;AC;;5;1744;2150;;4635;1865;1479;02;1969;133;4;true;false;Volvo;V60 Farmari (AC) 4ov 1969cm3 A;2;8;V60;05;e9*2007/46*0023*17;02;092;109;133816;015;YV1FW738DF;4450168
M1;2014-09-26;;01;4;1;20140725;2;4;AF;;5;1611;2100;;4570;1895;1685;02;1597;88;4;true;;Honda;HONDA CR-V Monikäyttöajoneuvo (AF) 4ov 1597cm3;1;6;HONDA CR-V;05;e11*01/116*0302*10;02;638;119;36239;061;SHSRE6740E;4451573
M1;2014-08-21;;02;J0S2M0;NZCCB502;20140821;0;4;AA;;5;1735;2300;;4902;1873;1490;02;2143;125;4;true;false;Mercedes-Benz;E 220 CDI Sedan (AA) 4ov 2143cm3 A;2;7;E 220 CDI;05;e1*01/116*0501*20;02;286;123;217411;451;WDD2120021;4453614
M1;2014-08-08;;01;ACJEBF1;FM6B1004RB8K1S57MMEM1;20140808;9;4;AC;;5;1565;2060;;4825;1826;1463;01;1798;125;4;true;false;Audi;A4 AVANT Farmari (AC) 4ov 1798cm3;1;6;A4 AVANT;05;e1*01/116*0430*32;01;837;141;60822;335;WAUZZZ8K6F;4455297
M1G;2014-07-22;;01;DZ82;DZ8256??;20140722;6;4;AC;;5;1912;2505;;4644;1891;1713;02;2400;158;5;true;false;Volvo;XC60 Farmari (AC) 4ov 2400cm3 A;2;6;XC60;05;e9*01/116*0068*18;02;837;169;76201;339;YV1DZ8256F;4457003
M1;2014-08-11;;01;ABCBZB;NFM6FM62U009ST7P0SK;20140811;9;4;AB;;5;1170;1630;;4427;1706;1471;01;1197;77;4;true;false;Skoda;RAPID Viistoperä (AB) 4ov 1197cm3;1;6;RAPID;05;e11*2007/46*0250*08;01;092;118;121399;016;TMBEN6NH1F;4458814
M1;2014-07-25;;01;SACCZDAX0;FD7FD7CW002N7MMOML06VR2;20140725;8;5;AC;;5;1409;1900;;4434;1807;1613;01;1395;110;4;true;false;Volkswagen, VW;GOLF SPORTSVAN Farmari (AC) 5ov 1395cm3 A;2;7;GOLF SPORTSVAN;05;e1*2007/46*0627*08;01;710;123;23466;103;WVWZZZAUZF;4460784
M1;2014-08-21;;01;546;61W0;20140821;2;4;AB;;5;1280;1815;;4465;1795;1465;01;1998;88;4;false;false;Mazda;MAZDA 3 Viistoperä (AB) 4ov 1998cm3;1;6;MAZDA 3;05;e11*01/116*0262*11;01;091;119;63584;004;JMZBM54661;4462388
M1;2014-09-04;;01;HSDAD;HSDADG;20140904;1;4;AC;;5;1395;1875;;4315;1822;1695;02;1461;80;4;true;false;Dacia;DUSTER Farmari (AC) 4ov 1461cm3;1;6;DUSTER;05;e2*01/116*0314*71;02;092;135;40373;012;UU1HSDADG5;4463940
M1;2014-08-20;;01;AAEFC12;BA1M3JNJC5;20140820;0;4;AA;;5;1571;2110;;4842;1856;1498;01;1598;125;4;true;false;Opel;INSIGNIA LIMOUSINE NB Sedan (AA) 4ov 1598cm3;1;6;INSIGNIA LIMOUSINE NB;05;e1*2007/46*0374*14;01;444;139;74729;083;W0LGM5ET9E;4465523
M1;2014-12-23;;01;H;502;20110810;8;4;AA;;5;1810;2320;2320;4966;1877;1460;02;2179;140;4;true;false;Jaguar;JAGUAR XF Sedan (AA) 4ov 2179cm3 A;2;8;JAGUAR XF;05;e11*01/116*0323*05;02;049;149;151133;023;SAJAA0562C;4467045
M1;2014-09-06;;01;BCJXAX0;FD6SFD6D90077MMMLM;20140906;2;5;AC;;5;1421;1910;;4263;1816;1459;01;1984;206;4;true;false;Seat;LEON Farmari (AC) 5ov 1984cm3 A;2;6;LEON;05;e9*2007/46*0094*11;01;398;154;40118;151;VSSZZZ5FZF;4468673
M1;2015-07-01;;01;MX31;5B;20110110;0;4;AC;;5;1845;2420;2420;4907;1860;1462;02;2993;150;6;true;false;BMW;525d Farmari (AC) 4ov 2993cm3 A;2;8;525d;05;e1*2007/46*0455*01;02;405;162;181598;531;WBAMX31030;4470295
M1;2014-08-29;;01;SACCYVBX0;FM6FM6AJ009N7MMOVL01VR2;20140829;Y;5;AC;;5;1324;1850;;4434;1807;1613;01;1197;81;4;true;false;Volkswagen, VW;GOLF SPORTSVAN Farmari (AC) 5ov 1197cm3;1;6;GOLF SPORTSVAN;05;e1*2007/46*0627*08;01;729;117;46007;431;WVWZZZAUZF;4472141
M1;2014-11-20;;01;ZRE181(E);ZRE181L-DEXNPW(2K);20141120;Y;4;AA;;5;1280;1770;;4620;1775;1465;01;1598;97;4;false;false;Toyota;TOYOTA COROLLA Sedan (AA) 4ov 1598cm3;3;;TOYOTA COROLLA;05;e11*01/116*0304*09;01;146;130;;814;NMTBE3JE70;4473895
M1;2014-09-30;;01;ACCHPAX0;NFM6FM62S022STVL9;20140930;0;4;AC;;5;1277;1847;;4781;1814;1495;01;1395;103;4;true;false;Skoda;OCTAVIA Farmari (AC) 4ov 1395cm3;1;6;OCTAVIA;05;e11*2007/46*0243*09;01;297;119;31444;701;TMBJC7NE9F;4475697
M1;2014-09-04;;01;UARHJ*;UARHJH/P;20080327;;4;AF;;7;1695;2320;2320;4590;1830;1620;02;1990;100;4;true;false;Citroen;C4 PICASSO Monikäyttöajoneuvo (AF) 4ov 1990cm3;;;C4 PICASSO;05;e2*01/116*0345*01;02;536;159;152186;371;VF7UARHJH4;4477680
M1;2015-01-29;;01;DADCC12;BA1J3JDWA5;20150129;6;5;AC;;5;1471;2040;;4698;1814;1535;01;1364;103;4;true;false;Opel;ASTRA SPORTS TOURER Farmari (AC) 5ov 1364cm3;1;6;ASTRA SPORTS TOURER;05;e4*2007/46*0204*18;01;837;136;;338;W0LPD8EC3F;4479596
M1;2014-12-09;;01;SFJA1D;5DHABL;20141209;1;4;AB;;5;1124;1555;;4096;1722;1495;01;998;74;3;true;false;Ford;FIESTA Viistoperä (AB) 4ov 998cm3;1;5;FIESTA;05;e9*01/116*0069*17;01;837;99;;338;WF0DXXGAKD;4481043
M1;2014-10-03;;01;SFJB1D;5EKABX;20141003;9;4;AB;;5;1122;1575;;4096;1722;1495;01;998;74;3;true;false;Ford;FIESTA Viistoperä (AB) 4ov 998cm3 A;2;6;FIESTA;05;e9*01/116*0069*17;01;858;114;62193;043;WF0DXXGAKD;4482801
M1;2014-10-08;;01;F5P71;M51AZ1;20141008;9;4;AF;;5;1102;1515;;3995;1710;1490;01;1248;62.5;4;false;false;Hyundai;i20 Monikäyttöajoneuvo (AF) 4ov 1248cm3;1;5;i20;05;e11*2007/46*0129*04;01;153;114;26467;556;NLHBA51BAF;4484382
M1;2015-01-21;;01;F5P21;M61BZ1;20150121;Y;4;AF;;5;1226;1600;;4045;1720;1455;01;1396;80;4;false;false;Kia;RIO Monikäyttöajoneuvo (AF) 4ov 1396cm3;1;6;RIO;05;e11*2007/46*0195*10;01;106;124;;058;KNADN512AE;4486165
M1;2015-03-04;;01;P4JA1D;5AMAAF;20150304;1;4;AB;;5;1055;1530;1530;4096;1722;1495;01;998;59;3;false;false;Ford;FIESTA Viistoperä (AB) 4ov 998cm3;1;5;FIESTA;05;e9*01/116*0069*17;01;734;99;8241;242;WF0DXXGAKD;4487623
M1;2014-11-14;;01;A;A03;20141114;6;4;AF;;7;1778;2310;;4640;1830;1715;02;1598;96;4;true;false;Nissan;NISSAN X-TRAIL Monikäyttöajoneuvo (AF) 4ov 1598cm3;3;;NISSAN X-TRAIL;05;e13*2007/46*1456*01;02;049;135;;023;JN1JCAT32U;4489108
M1;2014-11-25;;01;HSDAD;HSDADG;20141125;0;4;AC;;5;1395;1875;;4315;1822;1695;02;1461;80;4;true;false;Dacia;DUSTER Farmari (AC) 4ov 1461cm3;1;6;DUSTER;05;e2*01/116*0314*71;02;317;135;;867;UU1HSDADG5;4490647
M1;2015-04-15;;01;2712P2;MZAAB500;20150415;8;5;AC;;5;1470;1960;;4465;1804;1535;02;1461;80;4;true;false;Mercedes-Benz;GLA 180 CDI Farmari (AC) 5ov 1461cm3 A;2;7;GLA 180 CDI;05;e1*01/116*0470*10;02;734;103;;248;WDC1569121;4492219
M1;2014-09-25;;01;T342K0;TBAAA401;20050107;Y;2;AD;;4;1570;2010;2010;4635;1740;1370;01;1796;120;4;true;false;Mercedes-Benz;CLK 200 KOMPRESSOR Coupé (AD) 2ov 1796cm3 A;2;;CLK 200 KOMPRESSOR;05;e1*98/14*0184*06;01;895;206;133869;235;WDB2093421;4494003
M1;2014-10-13;;01;ACCFGBX11;NAD6AD62E0837;20141013;0;4;AC;;5;1656;2219;;4932;1817;1529;02;1968;125;4;true;false;Skoda;SUPERB Farmari (AC) 4ov 1968cm3 A;2;6;SUPERB;05;e11*01/116*0326*30;02;244;149;;904;TMBLF73T7F;4495734
M1;2014-10-29;;01;ACCUPAX0;NFD6FD6D9002V2ML7;20141029;6;4;AC;;5;1502;1993;1993;4788;1814;1482;02;1968;135;4;true;false;Skoda;OCTAVIA Farmari (AC) 4ov 1968cm3 A;2;6;OCTAVIA;05;e11*2007/46*0243*10;02;169;129;176572;316;TMBJK7NE1F;4497375
M1;2014-10-14;;01;DT31;31;20021029;0;4;AA;;5;1575;2010;2010;4775;1800;1435;01;2494;141;6;false;false;BMW;525i Sedan (AA) 4ov 2494cm3;1;5;525i;05;e1*98/14*0028*17;01;211;225;147340;362;WBADT31040;4499412
M1;2014-11-07;;01;SCUNAQ1;QD6D9003R8V617MMEM1;20141107;9;4;AB;;5;1495;1980;;4425;1785;1477;02;1968;135;4;true;false;Audi;A3 SPORTBACK Viistoperä (AB) 4ov 1968cm3 A;2;6;A3 SPORTBACK;05;e1*2007/46*0607*14;02;491;124;48690;523;WAUZZZ8V4F;4501179
M1;2015-04-28;;01;GF621;AHCCC6A5AAAA;20150428;0;4;AC;;5;1703;2260;;4655;1810;1673;02;2268;110;4;true;false;Mitsubishi;MITSUBISHI OUTLANDER Farmari (AC) 4ov 2268cm3 A;2;6;MITSUBISHI OUTLANDER;05;e1*01/116*0406*21;02;245;153;;042;JMBXLGF6WE;4502970
M1;2014-10-30;;01;SACCZCAX0;FD7FD7CW001N7MMOML01VR2;20141030;1;5;AC;;5;1383;1900;;4434;1807;1613;01;1395;92;4;true;false;Volkswagen, VW;GOLF SPORTSVAN Farmari (AC) 5ov 1395cm3 A;2;7;GOLF SPORTSVAN;05;e1*2007/46*0627*08;01;398;121;52138;153;WVWZZZAUZF;4504281
M1;2014-11-17;;01;SCBNVX01;NFM5FM52R014LALLE0GGS5;20061207;8;4;AB;1;5;1205;1645;1645;3970;1646;1436;02;1422;59;3;true;false;Skoda;FABIA Viistoperä (AB) 4ov 1422cm3;1;5;FABIA;05;e11*98/14*0123*39;02;837;124;123115;335;TMBPK46YX7;4506008
M1;2015-02-27;;01;XX11;6A25000A;20150227;8;4;AA;;5;1820;2335;;4671;1881;1624;02;1995;140;4;true;false;BMW;X4 xDRIVE20d Sedan (AA) 4ov 1995cm3 A;2;8;X4 xDRIVE20d;05;e1*2007/46*0512*13;02;179;138;;402;WBAXX1107F;4507539
M1;2014-12-11;;01;M2DA1J;5CCAMB;20141211;1;4;AF;;5;1391;1900;;4491;1828;1626;01;998;74;3;true;false;Ford;C-MAX Monikäyttöajoneuvo (AF) 4ov 998cm3;1;6;C-MAX;05;e13*2007/46*1103*13;01;895;117;14606;235;WF0JXXGCBJ;4509499
M1;2014-11-20;;01;SACCYVBX0;FD7FD7CW001N7MMOVL01VR2;20141120;Y;5;AC;;5;1350;1870;;4434;1807;1613;01;1197;81;4;true;false;Volkswagen, VW;GOLF SPORTSVAN Farmari (AC) 5ov 1197cm3 A;2;7;GOLF SPORTSVAN;05;e1*2007/46*0627*08;01;858;116;;054;WVWZZZAUZF;4511183
M1;2014-11-24;;01;AFCAXCX01;SGNFM6AJ0080GG;20091223;0;4;AF;;5;1324;1819;1819;4315;1768;1459;01;1390;92;4;true;false;Seat;LEON Monikäyttöajoneuvo (AF) 4ov 1390cm3;1;6;LEON;05;e9*01/116*0052*18;01;678;148;139182;921;VSSZZZ1PZ9;4513165
M1;2015-02-19;;01;A;A01;20150219;6;4;AF;;5;1051;1425;;3825;1670;1510;01;1198;59;3;false;false;Nissan;NISSAN MICRA Monikäyttöajoneuvo (AF) 4ov 1198cm3;1;5;NISSAN MICRA;05;e13*2007/46*1111*08;01;405;115;;533;MDHFBUK13U;4515159
M1;2014-11-24;;01;BW81;BW8156??;20141124;2;4;AC;;5;1872;2390;;4814;1876;1547;02;2400;133;5;true;false;Volvo;V70 Farmari (AC) 4ov 2400cm3 A;2;6;V70;05;e9*01/116*0065*27;02;433;164;;125;YV1BW8156F;4516570
M1;2015-04-24;;01;ZGR21(WF);ZGR21L-GWXEPW(3J);20150424;Y;4;AF;;7;1525;2125;;4460;1790;1670;01;1798;108;4;false;false;Toyota;TOYOTA VERSO Monikäyttöajoneuvo (AF) 4ov 1798cm3;3;;TOYOTA VERSO;05;e11*01/116*0350*08;01;086;159;;058;NMTDG26R40;4518576
M1;2015-01-05;;01;B;B01;20150105;8;4;AF;;5;1140;1510;;4140;1695;1535;01;1198;59;3;false;false;Nissan;NISSAN NOTE Monikäyttöajoneuvo (AF) 4ov 1198cm3;1;5;NISSAN NOTE;05;e11*2007/46*0753*03;01;286;109;;469;SJNTAAE12U;4520170
M1;2014-12-11;;01;HSDAD;HSDADG;20141211;5;4;AC;;5;1395;1875;;4315;1822;1695;02;1461;80;4;true;false;Dacia;DUSTER Farmari (AC) 4ov 1461cm3;1;6;DUSTER;05;e2*01/116*0314*73;02;233;135;;623;UU1HSDADG5;4521921
M1;2015-01-16;;01;ABCBZB;NFM6FM62U009ST0P0SK;20140115;0;4;AB;1;5;1170;1630;1630;4304;1706;1459;01;1197;77;4;true;false;Skoda;RAPID Viistoperä (AB) 4ov 1197cm3;1;6;RAPID;05;e11*2007/46*0250*07;01;049;125;77761;022;TMBEN6NH9E;4523252
M1;2015-05-12;;01;GA521;ABAAA6A5AAAC;20150109;0;4;AC;;5;1579;2060;;4295;1770;1625;02;1798;85;4;true;false;Mitsubishi;MITSUBISHI ASX Farmari (AC) 4ov 1798cm3;1;6;MITSUBISHI ASX;05;e1*2007/46*0368*09;02;436;132;;923;JMBXJGA6WF;4524955
M1;2015-02-20;;01;D;D01;20150220;9;4;AF;;5;1419;1860;;4380;1806;1590;01;1197;85;4;true;false;Nissan;Nissan Qashqai Monikäyttöajoneuvo (AF) 4ov 1197cm3;1;6;Nissan Qashqai;05;e11*2007/46*0963*03;01;700;129;;562;SJNFEAJ11U;4526513
M1;2015-01-09;;01;GAC4CJZAX0;FM6FM6AJ009N7MJON1VL00VR2;20150109;0;5;AC;;5;1235;1730;;4357;1799;1491;01;1197;77;4;true;false;Volkswagen, VW;GOLF Farmari (AC) 5ov 1197cm3;1;6;GOLF;05;e1*2007/46*0623*13;01;684;114;;269;WVWZZZAUZF;4527890
M1;2015-01-23;;01;FW73;FW738D??;20150123;6;4;AC;;5;1744;2200;;4635;1865;1479;02;1969;133;4;true;false;Volvo;V60 Farmari (AC) 4ov 1969cm3 A;2;8;V60;05;e9*2007/46*0023*19;02;186;109;;044;YV1FW738DF;4529460
